"ID","Name","Address","Latitude","Longitude","Line","Station","Walk","Budget","Pref","ScoreN","Score"
"p879918","しゃぶしゃぶ温野菜 代々木西口店","〒151-0053 東京都渋谷区代々木1-30-3 メイプル代々木2F",35.681955,139.701842,"ＪＲ","代々木駅","1",3000,"東京都",0,NA
"gd17200","中国料理 渝園","〒182-0024 東京都調布市布田1-41-1 菊屋ビル8F",35.652264,139.544496,"京王線","調布駅","1",2500,"東京都",0,NA
"gd4v307","餃子市場 東大前店","〒113-0034 東京都文京区湯島4-4-3",35.707576,139.765586,"都営大江戸線","本郷三丁目駅","7",2500,"東京都",0,NA
"gg5f413","東京豚骨拉麺 ばんから 池袋東口店","〒170-0013 東京都豊島区東池袋1-17-3",35.731916,139.714914,"地下鉄丸ノ内線","池袋駅","3",1000,"東京都",0,NA
"gfez000","中華居酒屋 好味屋","〒162-0841 東京都新宿区払方町15-6 KO’Sビル",35.696852,139.73463,"都営新宿線","市ケ谷駅","5",3000,"東京都",0,NA
"gf98000","人形町らーめん いなせ","〒103-0013 東京都中央区日本橋人形町2-2-3",35.684788,139.783911,"地下鉄日比谷線","人形町駅","1",700,"東京都",2,3.5
"gfbz503","札幌や 溜池山王店","〒107-0052 東京都港区赤坂2-10-13 成広ビル1F",35.670194,139.741514,"地下鉄銀座線","溜池山王駅","2",700,"東京都",1,3
"gdu0500","広東料理 香港飲茶 徳吉酒家","〒136-0072 東京都江東区大島1-8-7 アパホテル1F",35.689001,139.821359,"都営新宿線","住吉駅","5",2000,"東京都",4,4.75
"ge9r200","自家製麺 伊藤","〒104-0061 東京都中央区銀座6-12-2 東京銀座ビルディングB1",35.669298,139.764906,"地下鉄銀座線","銀座駅","3",700,"東京都",3,4
"ggaw400","中華料理 薩斐（サフェイ） 蘭州拉麺 池袋本店","〒170-0014 東京都豊島区池袋2-13-8",35.732087,139.707448,"ＪＲ","池袋駅","3",1000,"東京都",1,3
"g055601","中国家庭料理 北斗 青山店","〒107-0061 東京都港区北青山3-5-17 はる木ビルB1",35.666184,139.713066,"地下鉄銀座線","表参道駅","1",3000,"東京都",0,NA
"g265400","黒兵衛","〒162-0825 東京都新宿区神楽坂2-10",35.700828,139.742325,"ＪＲ","飯田橋駅","2",1000,"東京都",3,3.66666666666667
"gdpt702","黄金の塩らぁ麺 ドゥエ イタリアン","〒102-0074 東京都千代田区九段南4-5-11 富士ビル1F",35.692293,139.740739,"ＪＲ総武線","市ケ谷駅","5",880,"東京都",2,4
"gf7t800","阿夫利 ルミネ新宿店","〒160-0023 東京都新宿区西新宿1-1-5 ルミネ新宿店ルミネ1 B2",35.689207,139.6993,"ＪＲ","新宿駅","1",1000,"東京都",0,NA
"gg5f415","東京豚骨拉麺 ばんから 秋葉原店","〒101-0021 東京都千代田区外神田4-4-7 MTビル1F",35.701256,139.772063,"地下鉄銀座線","末広町駅","3",1000,"東京都",0,NA
"gesf254","どさん子ラーメン 八重洲店","〒104-0028 東京都中央区八重洲2-1 八重洲地下街2番通り",35.679522,139.770695,"ＪＲ","東京駅","3",850,"東京都",0,NA
"gfpw201","一竜 錦糸町店","〒130-0022 東京都墨田区江東橋4-19-2",35.694791,139.815355,"ＪＲ","錦糸町駅","2",1000,"東京都",3,3
"g910420","JASMINE 憶江南","〒153-0043 東京都目黒区東山1-22-3",35.647104,139.692477,"地下鉄日比谷線","中目黒駅","7",7000,"東京都",0,NA
"gd1n637","博多屋台ラーメン 一幸舎","〒100-7090 東京都千代田区丸の内2-7-2 JPタワー B1",35.6798,139.764877,"ＪＲ","東京駅","2",1000,"東京都",0,NA
"gfbz501","札幌や 東銀座店","〒104-0061 東京都中央区銀座5-15-1 南海東京ビルB1",35.668517,139.767757,"地下鉄日比谷線","東銀座駅","2",700,"東京都",0,NA
"gfbz502","札幌や 大崎ニューシティ店","〒141-0032 東京都品川区大崎1-6-5 大崎ニューシティ2F",35.620219,139.72905,"ＪＲ","大崎駅","3",700,"東京都",1,3.5
"b612800","羽衣 銀座本店","〒104-0061 東京都中央区銀座7-12-14 大栄会館B1",35.667924,139.763413,"地下鉄","銀座駅","5",6000,"東京都",0,NA
"genv501","らぁ麺 やまぐち 辣式","〒135-0016 東京都江東区東陽4-6-3 栗林ビル1F",35.670204,139.819284,"地下鉄東西線","東陽町駅","2",1000,"東京都",0,NA
"gekj301","中華居酒屋 慶錦閣 大森町店","〒143-0014 東京都大田区大森中1-17-26",35.570053,139.731547,"京急本線","大森町駅","4",2500,"東京都",0,NA
"gea9700","好日","〒164-0003 東京都中野区東中野1-53-7",35.705344,139.684065,"ＪＲ中央線","東中野駅","2",800,"東京都",1,4
"gfz2700","らあめん渋英","〒150-0043 東京都渋谷区道玄坂2-4-5",35.658978,139.699479,"ＪＲ","渋谷駅","3",999,"東京都",3,3.5
"a332300","居酒屋 州 麹町","〒102-0083 東京都千代田区麹町2-10-2",35.68488,139.740466,"地下鉄有楽町線","麹町駅","1",2500,"東京都",0,NA
"gbw8500","饗 くろ喜","〒101-0024 東京都千代田区神田和泉町2-15 1F",35.698825,139.780138,"ＪＲ総武線","浅草橋駅","7",1000,"東京都",7,3.64285714285714
"gbsa600","中華そば 青葉 中野本店","〒164-0001 東京都中野区中野5-58-1",35.707972,139.666488,"ＪＲ","中野駅","4",800,"東京都",12,3.90909090909091
"g029010","おおーい北海道 長万部酒場 銀座店","〒104-0061 東京都中央区銀座3-7-12 王子不動産銀座ビルB1",35.671451,139.766935,"地下鉄","銀座駅","1",3500,"東京都",2,4.5
"gf7p100","濃厚鶏麺ゆきかげ","〒111-0032 東京都台東区浅草1-2-12",35.71123,139.796814,"都営浅草線","浅草駅","1",900,"東京都",0,NA
"gc77005","金澤濃厚豚骨ラーメン 神仙 アクアシティお台場店","〒135-0091 東京都港区台場1-7-1 アクアシティお台場5F",35.627819,139.773568,"ゆりかもめ","台場駅","1",800,"東京都",0,NA
"gfsw600","北海道らーめん 味八","〒160-0023 東京都新宿区西新宿7-1-7",35.694493,139.698956,"ＪＲ","新宿駅","3",999,"東京都",0,NA
"a045215","大漁市場 魚ます 二子玉川本店","〒158-0094 東京都世田谷区玉川3-9-2 土屋ビル1Ｆ",35.612856,139.6257,"東急大井町線","二子玉川駅","2",2500,"東京都",0,NA
"gd1n635","東京スタイルみそらーめん ど・みそ","〒100-7090 東京都千代田区丸の内2-7-2 JPタワー B1",35.6798,139.764877,"ＪＲ","東京駅","2",1000,"東京都",0,NA
"ge73300","麺 えどや","〒133-0056 東京都江戸川区南小岩6-30-6",35.731346,139.881171,"ＪＲ総武線","小岩駅","3",1000,"東京都",0,NA
"gaj0300","中華料理 ポパイラーメン","〒192-0352 東京都八王子市大塚622-11",35.637619,139.418601,"多摩モノレール","大塚・帝京大学駅","1",1000,"東京都",1,5
"gdm9023","油ソバ専門店 山ト天","〒104-0031 東京都中央区京橋3-1-1 東京スクエアガーデンB1",35.67611,139.76873,"地下鉄銀座線","京橋駅","1",1000,"東京都",1,NA
"gagn956","餃子の王将 フレスポ八王子みなみ野店","〒192-0916 東京都八王子市みなみ野1-7-3 フレスポ八王子みなみ野1F",35.632255,139.328703,"ＪＲ横浜線","八王子みなみ野駅","4",800,"東京都",1,3
"gf6s000","らーめん 一郎","〒104-0061 東京都中央区銀座3-2-13 江戸常ビルB1",35.673028,139.764656,"地下鉄丸ノ内線","銀座駅","1",800,"東京都",0,NA
"gesm805","桂花ラーメン 池袋サンシャイン60通り店","〒170-0013 東京都豊島区東池袋1-22-13 第5中村ビル1F",35.729888,139.716041,"ＪＲ","池袋駅","3",900,"東京都",5,3.7
"gery900","初代哲麺縁 昭島店","〒196-0003 東京都昭島市松原町2-6-5 BiViつくば3F",35.714129,139.350529,"ＪＲ青梅線","昭島駅","14",850,"東京都",4,4
"ggg4800","東福舎","〒102-0072 東京都千代田区飯田橋2-8-6",35.699738,139.748793,"地下鉄東西線","飯田橋駅","3",1000,"東京都",0,NA
"gbsc500","らぁめん 一福","〒151-0071 東京都渋谷区本町2-17-14 小泉ビル1F",35.683015,139.680866,"京王新線","初台駅","9",800,"東京都",3,3.33333333333333
"gfp1400","麺処 さとう 桜新町店","〒154-0015 東京都世田谷区桜新町1-13-9",35.631448,139.644113,"東急田園都市線","桜新町駅","1",1000,"東京都",0,NA
"gfba301","個室中華バル 食べ放題 吉祥餃子や 神田店","〒101-0044 東京都千代田区鍛冶町1-7-16 2F",35.690335,139.771435,"ＪＲ","神田駅","2",2800,"東京都",0,NA
"g078400","福新楼","〒107-0061 東京都港区北青山2-7-18 真砂ビルB1F",35.670459,139.717067,"地下鉄銀座線","外苑前駅","1",2000,"東京都",0,NA
"gfk4401","秋刀魚中華そば 生粋","〒171-0014 東京都豊島区池袋2-12-1 大晃第2ビル1F",35.732261,139.707436,"地下鉄副都心線","池袋駅","1",999,"東京都",3,4.5
"e769300","CHINA GARDEN","〒105-0021 東京都港区東新橋1-9-2 汐留住友ビル1F",35.662146,139.760115,"ゆりかもめ","汐留駅","1",3000,"東京都",3,3.16666666666667
