"ID","Name","Address","Latitude","Longitude","Line","Station","Walk","Budget","Pref","ScoreN","Score"
"6711049","大阪ふくちぁんラーメン 貝塚店","〒597-0023 大阪府貝塚市福田112-1 ",34.442796,135.365183,"水間鉄道","近義の里駅","徒歩8",NA,"大阪府",0,NA
"7483151","麺屋 和人 河内小阪店","〒577-0802 大阪府東大阪市小阪本町1-3-2 1F",34.663429,135.580882,"近鉄奈良線","河内小阪駅","徒歩1",NA,"大阪府",0,NA
"7070566","どうとんぼり神座 天王寺MIOプラザ店","〒543-0055 大阪府大阪市天王寺区悲田院町10-48 天王寺MIOプラザ館4F",NA,NA,"JR大阪環状線","天王寺駅","徒歩1",NA,"大阪府",2,NA
"7015166","ロッキー","〒573-0065 大阪府枚方市出口3-5-13 ",34.799095,135.628159,"京阪本線","光善寺駅","徒歩4",NA,"大阪府",3,2.83333333333333
"6426789","ちょんまげ食堂 ラーメン部","〒543-0001 大阪府大阪市天王寺区上本町1-1-18 武島ビル 1F",34.67564,135.520979,"大阪市営長堀鶴見緑地線","谷町六丁目駅","徒歩2",NA,"大阪府",0,NA
"5507709","大統領ラーメン","〒598-0002 大阪府泉佐野市中庄347 ",34.41594,135.328243,"南海本線","井原里駅","徒歩12",NA,"大阪府",0,NA
"7317169","ラーメン 大勝","〒593-8328 大阪府堺市西区鳳北町9-47 パチンコヴェルデ",34.540935,135.462277,"JR阪和線（天王寺-和歌山）","津久野駅","徒歩8",NA,"大阪府",0,NA
"6715738","三松飯店","〒581-0816 大阪府八尾市佐堂町3-3-19 ",34.635505,135.590352,"近鉄大阪線","久宝寺口駅","徒歩2",NA,"大阪府",0,NA
"6957404","山麺","〒540-0035 大阪府大阪市中央区釣鐘町1-1-1 ",34.688055,135.516828,"大阪市営谷町線","天満橋駅","徒歩1",NA,"大阪府",2,NA
"6316627","ラーメン JACKSON’S","〒553-0003 大阪府大阪市福島区福島5-16-20 ",34.696165,135.485459,"ＪＲ東西線","新福島駅","徒歩2",NA,"大阪府",0,NA
"6742696","帝軒","〒585-0001 大阪府南河内郡河南町東山691-4 ",34.513467,135.626955,"","","",NA,"大阪府",0,NA
"6588014","三代目 天竜","〒594-1151 大阪府和泉市唐国町2-5-12 1F",34.457027,135.45052,"泉北高速鉄道","和泉中央駅","徒歩8",NA,"大阪府",0,NA
"7714201","金彩 KinIro","〒531-0074 大阪府大阪市北区本庄東2-1-23 1F",34.712805,135.510347,"OsakaMetro堺筋線","天神橋筋六丁目駅","徒歩2",NA,"大阪府",0,NA
"7697491","中野屋らーめん ザ ジロウ 阪急茨木市駅前店","〒567-0817 大阪府茨木市別院町3-4 ",34.816898,135.574377,"阪急京都本線","茨木市〔阪急線〕駅","徒歩1",NA,"大阪府",0,NA
"7271144","津久野飯店","〒593-8322 大阪府堺市西区津久野町1-3 ",NA,NA,"ＪＲ阪和線（天王寺-和歌山）","津久野駅","徒歩2",NA,"大阪府",0,NA
"7494021","つけ麺専門 麺処 虎ノ王 梅田店","〒530-0001 大阪府大阪市北区梅田1-2-2 大阪駅前第2ビル B2F",34.698842,135.498044,"JR東西線","北新地駅","徒歩2",NA,"大阪府",0,NA
"7174406","鹿児島ラーメン 真琴 本店","〒587-0001 大阪府堺市美原区大保281-1 ",34.548483,135.554399,"","","",NA,"大阪府",0,NA
