"ID","Name","Address","Latitude","Longitude","Line","Station","Walk","Budget","Pref","ScoreN","Score"
"7744378","麺房・中華点心・ファーロン","〒660-0814 兵庫県尼崎市杭瀬本町2-1-8 スウィングプラザ杭瀬1F",34.719794,135.43802,"","","",NA,"兵庫県",0,NA
"5508543","らーめん八角 FC 福崎店","〒679-2204 兵庫県神崎郡福崎町西田原1178 ",34.955244,134.758867,"ＪＲ播但線","福崎駅","徒歩19",NA,"兵庫県",0,NA
"5507975","じゃんまるらーめん","〒652-0033 兵庫県神戸市兵庫区西上橘通2-8-16 ",34.681145,135.170176,"神戸市営西神・山手線","湊川公園駅","徒歩3",NA,"兵庫県",0,NA
"6716964","らーめん専門店 こだま","〒673-0551 兵庫県三木市志染町西自由が丘1-831 ",34.785777,135.013603,"神戸電鉄粟生線","志染駅","徒歩10",NA,"兵庫県",0,NA
"6211781","らあ麺と餃子のお店 たか和","〒662-0893 兵庫県西宮市上ケ原三番町5-53 ",34.764992,135.345791,"阪急今津線","甲東園駅","徒歩21",NA,"兵庫県",0,NA
"6913301","神座 神戸ハーバーランドumie店","〒650-0044 兵庫県神戸市中央区東川崎町1-7-2 神戸ハーバーランドumie 4Fフードコート",34.679282,135.182689,"神戸市営海岸線","ハーバーランド駅","徒歩6",NA,"兵庫県",1,4
"7692256","希望軒","〒661-0976 兵庫県尼崎市潮江1-3-1 あまがさきキューズモール4F",34.733573,135.430437,"JR東海道本線（米原-神戸）","尼崎〔JR〕駅","徒歩5",NA,"兵庫県",0,NA
"6102317","山神山人 岡本店","〒658-0003 兵庫県神戸市東灘区本山北町3-6-17 ",34.727937,135.278206,"JR東海道本線（米原-神戸）","摂津本山駅","徒歩4",NA,"兵庫県",1,NA
"6417746","麺や 六三六 垂水","〒655-0027 兵庫県神戸市垂水区神田町2-22 ",34.629762,135.053424,"ＪＲ山陽本線（神戸-岡山）","垂水駅","徒歩1",NA,"兵庫県",0,NA
"1076057","神戸ラーメン第一旭 三宮本店","〒651-0095 兵庫県神戸市中央区旭通5-15-2 ",NA,NA,"JR東海道本線（米原-神戸）","三ノ宮（JR）駅","徒歩3",NA,"兵庫県",2,4
"5660780","西宮卸売市場らーめん処二代目三三","〒662-0911 兵庫県西宮市池田町4-27 ",34.738129,135.345592,"連絡バス（[大阪]関西空港-西宮）","西宮（東海道本線）駅","徒歩4",NA,"兵庫県",0,NA
"7256687","中華そば雀 宝塚店","〒665-0822 兵庫県宝塚市安倉中2-12-34 ",34.798084,135.371424,"阪急宝塚本線","売布神社駅","徒歩30",NA,"兵庫県",0,NA
