"ID","Name","Address","Latitude","Longitude","Line","Station","Walk","Budget","Pref","ScoreN","Score"
"7751868","ナリタヤ 祇園店 別館","〒605-0062 京都府京都市東山区林下町422-2 サンピアザ1F",35.00575,135.776609,"","","",NA,"京都府",0,NA
"6344357","京都 龍旗信","〒604-8062 京都府京都市中京区蛸薬師通麩屋町東入蛸屋町157-11 ",35.006094,135.766048,"阪急京都本線","京都河原町駅","徒歩4",NA,"京都府",1,3.5
"7239900","らーめん日本一","〒600-8813 京都府京都市下京区中堂寺南町105 ゴ-ルドハイツ五条1F",34.995656,135.739596,"JR山陰本線（京都-米子）","丹波口駅","徒歩4",NA,"京都府",0,NA
"6921200","猪一","〒600-8033 京都府京都市下京区恵美須之町542 ",35.001337,135.766963,"","","",NA,"京都府",3,4
"7178497","珍遊 大手筋店","〒612-8059 京都府京都市伏見区南部町50 ",34.934605,135.761129,"京阪本線","伏見桃山駅","徒歩7",NA,"京都府",0,NA
"5506790","第一旭 西舞鶴店","〒624-0928 京都府舞鶴市竹屋152 ",35.451122,135.325866,"京都丹後鉄道宮舞線","西舞鶴駅","徒歩16",NA,"京都府",0,NA
"6272780","ラーメン魁力屋 本店","〒606-8126 京都府京都市左京区一乗寺向畑町17 ",35.047407,135.792195,"叡山電鉄本線","修学院駅","徒歩6",NA,"京都府",3,4.66666666666667
"6515442","大宝","〒600-8177 京都府京都市下京区大坂町404 ",34.994234,135.759916,"京都市営烏丸線","五条（京都市営）駅","徒歩1",NA,"京都府",0,NA
"5506840","ほそかわ 城陽店","〒610-0121 京都府城陽市寺田高田44-7 ",34.854373,135.779964,"ＪＲ奈良線","城陽駅","徒歩4",NA,"京都府",0,NA
"7625387","町田商店 長岡京店","〒617-0835 京都府長岡京市城の里14-1 ",34.915698,135.707073,"JR東海道本線（米原-神戸）","長岡京駅","徒歩17",NA,"京都府",0,NA
"6911876","タイカレーラーメン シャム","〒604-8873 京都府京都市中京区壬生花井町23-4 四条壬生ビル1F",35.003777,135.741964,"阪急京都本線","大宮（京都府）駅","徒歩6",NA,"京都府",0,NA
"6167459","ゆう","〒600-8831 京都府京都市下京区七条大宮西入ル花畑町582 ",34.988965,135.747773,"JR山陰本線（京都-米子）","丹波口駅","徒歩15",NA,"京都府",0,NA
"6273174","福仙楼 北白川店","〒606-8275 京都府京都市左京区北白川上別当町1 第2青山荘1F4",35.031681,135.791693,"叡山電鉄本線","茶山（京都府）駅","徒歩15",NA,"京都府",0,NA
"7416944","彩華ラーメン 八幡店","〒614-8041 京都府八幡市八幡吉原12-3 ",34.863593,135.709964,"","","",NA,"京都府",0,NA
"7115990","ラー麺 ずんどう屋 京都八幡店","〒614-8053 京都府八幡市八幡水珀13-1 ",34.856627,135.709528,"","","",NA,"京都府",0,NA
"5506767","来来亭 桂川店","〒615-8071 京都府京都市西京区桂春日町4-1 ",34.982751,135.707927,"阪急京都本線","桂駅","徒歩10",NA,"京都府",1,2.5
"7563394","長浜ラーメン一番 福知山駅前店","〒620-0045 京都府福知山市駅前町16-1 竹内ビル1F",35.298299,135.119059,"京都丹後鉄道宮福線","福知山駅","徒歩3",NA,"京都府",0,NA
"6383893","Sugakiya 精華台アピタ店","〒619-0238 京都府相楽郡精華町精華台9-2-4 アピタ精華台店1F",34.74546,135.770135,"","","",NA,"京都府",0,NA
"5506565","天下一品 二条駅前店","〒604-8383 京都府京都市中京区西ノ京小堀町2-3 ",35.013165,135.742745,"京都市営東西線","二条駅","徒歩1",NA,"京都府",2,3
"5506485","ラーメン 將陽","〒603-8333 京都府京都市北区大将軍東鷹司町62-2 ",35.022658,135.731415,"京福北野線","北野白梅町駅","徒歩7",NA,"京都府",0,NA
"6344386","豚人 京都一乗寺店","〒606-8113 京都府京都市左京区一乗寺東杉ノ宮町42 ",35.046199,135.788076,"叡山電鉄本線","一乗寺駅","徒歩4",NA,"京都府",0,NA
"7355646","らーめんトリトン 深草店","〒612-0015 京都府京都市伏見区深草ｽｽﾊｷ町30-3 ",34.96476,135.769283,"京阪本線","深草駅","徒歩1",NA,"京都府",0,NA
"5506537","麺や向日葵","〒606-8417 京都府京都市左京区浄土寺西田町100-28 ",35.02829,135.788888,"叡山電鉄本線","元田中駅","徒歩18",NA,"京都府",0,NA
"5506849","一大事","〒617-0817 京都府長岡京市滝ノ町2-5-9 ",34.9438,135.695879,"阪急京都本線","西向日駅","徒歩11",NA,"京都府",0,NA
"5714166","台湾ラーメン 大ちゃん","〒619-0201 京都府木津川市山城町綺田川久保45-1 ",34.784682,135.806972,"ＪＲ奈良線","棚倉駅","徒歩18",NA,"京都府",0,NA
"7176783","らぁ麺 とうひち","〒603-8475 京都府京都市北区大宮北箱ノ井町33-6 セルリアンハイツ1F",35.054083,135.740938,"京都市営烏丸線","北大路駅","徒歩29",NA,"京都府",0,NA
"7691214","麺屋 龍仙 城陽店","〒610-0121 京都府城陽市寺田金尾60-8 ",34.84714,135.764679,"近鉄京都線","寺田（京都府）駅","徒歩17",NA,"京都府",0,NA
"7649501","らーめん錦","〒605-0083 京都府京都市東山区橋本町416 ",35.005811,135.77634,"京阪本線","祇園四条駅","徒歩6",NA,"京都府",0,NA
"7691086","てっぺん","〒613-0033 京都府久世郡久御山町林北畑92-1 クレス久御山ビル1F",34.880536,135.754404,"近鉄京都線","伊勢田駅","徒歩30",NA,"京都府",0,NA
"6276716","あんびしゃす花","〒606-0826 京都府京都市左京区下鴨西本町44 ",35.043762,135.769386,"京都市営烏丸線","北大路駅","徒歩12",NA,"京都府",0,NA
"5506789","三福","〒625-0024 京都府舞鶴市田中町1-3 ",35.481062,135.417357,"","","",NA,"京都府",0,NA
"5506714","天下一品 1号線下鳥羽店","〒612-8466 京都府京都市伏見区下鳥羽城ノ越町109 ",34.941173,135.74495,"京阪本線","丹波橋駅","徒歩24",NA,"京都府",0,NA
"5057384","第一旭 寺田店","〒610-0121 京都府城陽市寺田垣内後49-1 ",34.856398,135.77713,"ＪＲ奈良線","城陽駅","徒歩6",NA,"京都府",0,NA
"5506844","どさん娘物集女店","〒617-0001 京都府向日市物集女町クヅ子11-14 ",34.964325,135.696961,"阪急京都本線","洛西口駅","徒歩7",NA,"京都府",0,NA
"5619221","凡蔵屋","〒619-0240 京都府相楽郡精華町祝園西1-9-46 せいかガーデンシティ1F",34.760256,135.790763,"JR片町線〔学研都市線〕","祝園駅","徒歩2",NA,"京都府",0,NA
"5506716","天天有 伏見大手筋店","〒612-8054 京都府京都市伏見区御堂前町617-1 山京桃山ビル1F",34.932566,135.761929,"京阪本線","伏見桃山駅","徒歩3",NA,"京都府",0,NA
"7604133","京都嵯峨野 京まつり トロッコ嵯峨駅店","〒616-8373 京都府京都市右京区嵯峨天竜寺車道町 トロッコ嵯峨駅",NA,NA,"","","",NA,"京都府",0,NA
"7219895","天下一品 新京極三条店","〒604-8036 京都府京都市中京区三条通寺町東入石橋町7-1 ",35.008536,135.76739,"京都市営東西線","京都市役所前駅","徒歩6",NA,"京都府",0,NA
"6263098","味見鶏 まるめん","〒617-0006 京都府向日市上植野町上川原7-8 ",34.940764,135.700001,"阪急京都本線","西向日駅","徒歩22",NA,"京都府",0,NA
"6018619","風来房","〒617-0833 京都府長岡京市神足大張8 ",34.921648,135.709558,"","","",NA,"京都府",5,4.375
"5506480","天下一品 佛大前店","〒603-8231 京都府京都市北区紫野大徳寺町26-21 ",35.043178,135.738605,"京都市営烏丸線","北大路駅","徒歩26",NA,"京都府",0,NA
"5224151","富士","〒601-0734 京都府南丹市美山町長尾野崎7-1 ",35.275862,135.589918,"","","",NA,"京都府",0,NA
"6613940","らーめん専門店 麺楽","〒625-0036 京都府舞鶴市浜441-2 ",35.474765,135.395576,"ＪＲ小浜線","東舞鶴駅","徒歩10",NA,"京都府",0,NA
"7625054","京辛麺 KYO-KARA 木屋町店","〒604-8032 京都府京都市中京区山崎町258-24 ",35.007386,135.769859,"京阪本線","三条（京都府）駅","徒歩5",NA,"京都府",0,NA
"7265530","タンポポ","〒603-8245 京都府京都市北区紫野西蓮台野町57 ",35.046064,135.738719,"京都市営烏丸線","北大路駅","徒歩25",NA,"京都府",1,3
"7196200","らーめん家まあご","〒602-8384 京都府京都市上京区紙屋川町1015-3 ロイヤルメゾン白梅町 1F",35.027402,135.733789,"京福北野線","北野白梅町駅","徒歩2",NA,"京都府",2,NA
"6273465","ミスターラーメン","〒617-0814 京都府長岡京市今里2-13-12 ",34.933676,135.688141,"阪急京都本線","長岡天神駅","徒歩15",NA,"京都府",0,NA
"7711555","百歳牛肉麺","〒612-0029 京都府京都市伏見区深草西浦町2-116-5 ",34.960333,135.765303,"京阪本線","藤森駅","徒歩11",NA,"京都府",0,NA
"5506791","天下一品 東舞鶴店","〒625-0036 京都府舞鶴市字浜161-1 ",35.475296,135.395429,"ＪＲ小浜線","東舞鶴駅","徒歩11",NA,"京都府",0,NA
"7210265","紫蔵","〒603-8352 京都府京都市北区平野宮北町14 ",35.033232,135.731742,"京福北野線","北野白梅町駅","徒歩9",NA,"京都府",0,NA
"5506777","長浜ラーメン","〒629-1314 京都府福知山市夜久野町小倉113-8 ",35.334857,134.929811,"ＪＲ山陰本線（京都-米子）","上夜久野駅","徒歩18",NA,"京都府",0,NA
"6917998","希望軒 長岡天神店","〒617-0824 京都府長岡京市天神1-30-1 ",34.925854,135.692824,"阪急京都本線","長岡天神駅","徒歩1",NA,"京都府",0,NA
"7679833","あいつのラーメン かざぐるま","〒603-8325 京都府京都市北区北野上白梅町24 ジュノー雅1F",35.027594,135.730745,"京福北野線","北野白梅町駅","徒歩1",NA,"京都府",0,NA
"5506779","ふくちあん 本店","〒620-0940 京都府福知山市駅南町3-48 ",35.293338,135.117199,"京都丹後鉄道宮福線","福知山駅","徒歩4",NA,"京都府",1,5
"6733817","一福","〒610-1143 京都府京都市西京区大原野東境谷町2-5-8 ラクセーヌ専門店1F",34.962662,135.676492,"","","",NA,"京都府",0,NA
"7627919","煌力","〒604-8273 京都府京都市中京区西洞院通姉小路下る姉西洞院町545 ホワイトプラザ1F",35.009685,135.755035,"京都市営烏丸線","烏丸御池駅","徒歩6",NA,"京都府",1,4
"7714040","ラーメン魁力屋 山科小野店","〒607-8251 京都府京都市山科区小野蚊ケ瀬町60-1 ",34.96397,135.813001,"京都市営東西線","小野（京都府）駅","徒歩4",NA,"京都府",0,NA
"5057560","第一旭 久御山店","〒613-0034 京都府久世郡久御山町佐山東代8-10 ",34.874923,135.754693,"近鉄京都線","大久保（京都府）駅","徒歩26",NA,"京都府",0,NA
